order_id,quantity,item_name,choice_description,item_price,price_num,price_range
449,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
450,2,Canned Soda,[Dr. Pepper],$2.18 ,2.18,cheap
450,2,Canned Soda,[Coca Cola],$2.18 ,2.18,cheap
450,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Guacamole]]",$11.48 ,11.48,pricey
451,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$8.75 ,8.75,moderate
451,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
451,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
452,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
452,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
453,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Fajita Veggies, Cheese]]",$10.58 ,10.58,pricey
454,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
454,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
455,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
455,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
456,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
456,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
457,2,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",$17.50 ,17.5,pricey
457,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
458,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
458,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
459,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole]]",$22.50 ,22.5,pricey
460,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
460,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
460,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
461,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
461,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
462,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
462,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
462,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
463,1,Barbacoa Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
463,1,Side of Chips,Pending,$1.69 ,1.69,cheap
464,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 ,11.25,pricey
464,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
465,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
465,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
466,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
466,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
466,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
467,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
467,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
467,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
468,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
468,1,Carnitas Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.89 ,11.89,pricey
468,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
469,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
469,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
469,1,Bottled Water,Pending,$1.50 ,1.5,cheap
470,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
470,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
471,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
471,1,Bottled Water,Pending,$1.09 ,1.09,cheap
471,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
471,1,Canned Soda,[Dr. Pepper],$1.09 ,1.09,cheap
471,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
472,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Fajita Veggies, Cheese, Guacamole]]",$11.48 ,11.48,pricey
472,1,Veggie Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
473,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
473,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
474,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
475,1,Barbacoa Soft Tacos,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Lettuce]]",$9.25 ,9.25,moderate
475,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
475,1,Barbacoa Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",$9.25 ,9.25,moderate
476,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.49 ,8.49,moderate
476,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
477,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
477,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
478,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",$8.75 ,8.75,moderate
478,1,Chips and Tomatillo Green Chili Salsa,Pending,$2.95 ,2.95,cheap
478,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
478,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.89 ,11.89,pricey
479,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Rice, Fajita Veggies, Sour Cream, Cheese]]",$10.58 ,10.58,pricey
479,1,Chicken Burrito,"[Fresh Tomato (Mild), [Lettuce, Rice, Fajita Veggies, Sour Cream, Cheese]]",$8.19 ,8.19,moderate
479,1,Side of Chips,Pending,$1.69 ,1.69,cheap
480,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
480,1,Chips,Pending,$2.15 ,2.15,cheap
480,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
481,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",$17.50 ,17.5,pricey
481,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
481,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, Rice]",$9.25 ,9.25,moderate
481,1,Chips,Pending,$2.15 ,2.15,cheap
482,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
482,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
482,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
482,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
483,1,Barbacoa Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]",$11.48 ,11.48,pricey
483,1,Barbacoa Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
484,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
484,2,Bottled Water,Pending,$2.18 ,2.18,cheap
485,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]",$8.49 ,8.49,moderate
485,1,Barbacoa Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Fajita Veggies]]",$8.99 ,8.99,moderate
485,1,Chips and Roasted Chili-Corn Salsa,Pending,$2.39 ,2.39,cheap
485,1,Chips and Tomatillo-Red Chili Salsa,Pending,$2.39 ,2.39,cheap
485,2,Bottled Water,Pending,$2.18 ,2.18,cheap
486,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$8.75 ,8.75,moderate
486,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
487,1,Chicken Burrito,"[Fresh Tomato Salsa, [Lettuce, Guacamole, Rice, Cheese, Fajita Vegetables, Sour Cream]]",$11.25 ,11.25,pricey
487,1,Carnitas Soft Tacos,[Roasted Chili Corn Salsa],$9.25 ,9.25,moderate
488,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",$9.25 ,9.25,moderate
488,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
488,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
488,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
488,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
488,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
489,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
489,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
490,1,Carnitas Crispy Tacos,"[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Lettuce]]",$8.99 ,8.99,moderate
490,1,Side of Chips,Pending,$1.69 ,1.69,cheap
491,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
491,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 ,11.25,pricey
491,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
491,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream]]",$9.25 ,9.25,moderate
491,1,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
491,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
491,1,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
491,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
491,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
491,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 ,11.25,pricey
492,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
493,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
493,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
494,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Guacamole]]",$10.98 ,10.98,pricey
494,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
495,1,Carnitas Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",$8.99 ,8.99,moderate
495,1,Izze,[Clementine],$3.39 ,3.39,cheap
496,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
496,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]",$8.99 ,8.99,moderate
496,1,Canned Soda,[Diet Coke],$1.09 ,1.09,cheap
496,1,Canned Soda,[Diet Dr. Pepper],$1.09 ,1.09,cheap
496,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
497,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Cheese, Rice, Black Beans]]",$17.50 ,17.5,pricey
497,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
498,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
498,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
498,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
499,1,Steak Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
499,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
500,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
500,1,Chips,Pending,$2.15 ,2.15,cheap
500,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
501,1,Barbacoa Salad Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.89 ,11.89,pricey
501,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
502,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
502,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
503,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
503,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
504,1,Barbacoa Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Guacamole]]",$11.48 ,11.48,pricey
504,1,Barbacoa Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
505,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
505,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
506,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
506,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 ,9.25,moderate
506,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
507,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
507,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
507,1,Carnitas Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.75 ,11.75,pricey
507,1,Canned Soft Drink,[Lemonade],$1.25 ,1.25,cheap
508,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Cheese]]",$8.99 ,8.99,moderate
508,1,Chips and Fresh Tomato Salsa,Pending,$2.39 ,2.39,cheap
509,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
509,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
509,1,Canned Soft Drink,[Coke],$1.25 ,1.25,cheap
509,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",$11.25 ,11.25,pricey
510,1,Veggie Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
510,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
511,4,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$35.00 ,35.0,pricey
511,3,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$27.75 ,27.75,pricey
511,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
511,4,Chips and Fresh Tomato Salsa,Pending,$11.80 ,11.8,pricey
511,2,Chips and Guacamole,Pending,$8.90 ,8.9,moderate
511,2,Chips and Tomatillo Green Chili Salsa,Pending,$5.90 ,5.9,moderate
511,1,6 Pack Soft Drink,[Coke],$6.49 ,6.49,moderate
512,1,Veggie Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
513,2,Steak Burrito,"[[Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Sour Cream]]",$17.98 ,17.98,pricey
513,1,Chips and Tomatillo-Green Chili Salsa,Pending,$2.39 ,2.39,cheap
514,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 ,9.25,moderate
514,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans]]",$8.75 ,8.75,moderate
514,1,Chips,Pending,$2.15 ,2.15,cheap
515,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",$8.75 ,8.75,moderate
515,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
516,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",$8.49 ,8.49,moderate
516,1,Side of Chips,Pending,$1.69 ,1.69,cheap
517,1,Chicken Burrito,"[Tomatillo Red Chili (Hot), [Lettuce, Rice, Cheese]]",$8.19 ,8.19,moderate
517,1,Steak Burrito,"[Tomatillo Red Chili (Hot), [Lettuce, Rice, Sour Cream, Cheese]]",$8.69 ,8.69,moderate
518,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
519,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
519,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
519,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.48 ,11.48,pricey
520,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
520,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",$8.75 ,8.75,moderate
520,1,6 Pack Soft Drink,[Sprite],$6.49 ,6.49,moderate
521,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 ,8.75,moderate
521,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 ,8.75,moderate
522,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese]]",$9.25 ,9.25,moderate
522,1,Canned Soft Drink,[Diet Coke],$1.25 ,1.25,cheap
522,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
523,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",$8.49 ,8.49,moderate
523,1,Side of Chips,Pending,$1.69 ,1.69,cheap
524,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
524,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
525,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Lettuce, Black Beans, Sour Cream, Cheese, Rice, Fajita Veggies, Pinto Beans]]",$8.99 ,8.99,moderate
525,1,Canned Soda,[Sprite],$1.09 ,1.09,cheap
526,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 ,11.25,pricey
526,1,Chips and Roasted Chili Corn Salsa,Pending,$2.95 ,2.95,cheap
527,1,Steak Bowl,"[Fresh Tomato (Mild), [Guacamole, Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]",$11.08 ,11.08,pricey
527,1,Carnitas Bowl,"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Sour Cream, Cheese]]",$11.08 ,11.08,pricey
527,1,Chips and Guacamole,Pending,$3.89 ,3.89,cheap
528,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce]]",$10.98 ,10.98,pricey
529,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",$11.25 ,11.25,pricey
529,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
529,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Guacamole]]",$11.25 ,11.25,pricey
530,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$9.25 ,9.25,moderate
530,2,Chips,Pending,$4.30 ,4.3,cheap
530,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
531,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",$8.49 ,8.49,moderate
531,1,Chips and Guacamole,Pending,$3.99 ,3.99,cheap
532,1,Side of Chips,Pending,$1.69 ,1.69,cheap
532,1,Steak Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Lettuce, Cheese, Sour Cream]]",$8.99 ,8.99,moderate
533,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese]]",$8.49 ,8.49,moderate
533,1,Side of Chips,Pending,$1.69 ,1.69,cheap
534,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.75 ,11.75,pricey
534,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",$11.25 ,11.25,pricey
534,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.89 ,11.89,pricey
535,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$9.25 ,9.25,moderate
535,1,Chips and Tomatillo Red Chili Salsa,Pending,$2.95 ,2.95,cheap
535,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 ,9.25,moderate
535,1,Chips and Fresh Tomato Salsa,Pending,$2.95 ,2.95,cheap
536,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$8.75 ,8.75,moderate
536,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
537,1,Chips and Guacamole,Pending,$4.45 ,4.45,cheap
537,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 ,8.75,moderate
